filename,text,word_count,has_medication,medication_mention,has_side_effect,side_effect_mention,has_dosage,side_dosage,cleansed_text
file1493.txt.txt,"You must take this med. exactly as the doctor tells you to. my depression was severe and this med really saved my life. like all anti-depressants you are never really happy but you really are not sad. its kind of like you just exsist. But exsisting was alot better than the pain from depression. Now when you quit taking this you need to slowly come off, it is horrible cold turkey. If you skip a day you will know and all you want to do is to take one and you will feel better. But the reason getting off for me was i was tired of not really caring.
",109,No,[],No,[],No,[],"You must take med . exactly doctor tell . depression severe med really save life . like anti-depressants never really happy really sad . kind like exist . But exist clot well pain depression . Now quit take need slowly come , horrible cold turkey . If skip day know want take one feel well . But reason get tire really care ."
file1618.txt.txt,"This drug is from the devil.  I was on it for 3 years, have tried to stop taking it 3 times.  The withdrawl effects are soo horrible,  Vomitting, headaches, crying.  I am now trying Amicoran (only taken Amicoran one day so far).  Pray for me.  Hoping Amicoran is better than the devil drug.  Would like to not take any medication at all.  Wish I would have never been prescribed Ecstapin.
",70,Yes,"['amicoran', 'ecstapin']",Yes,['headache'],No,[],"This drug devil . I 3 year , try stop take 3 time . The withdrawn effect horrible , omit , headache , cry . I try Alcoran ( take Alcoran one day far ) . Pray . hop Alcoran well devil drug . Would like take medication . wish I would never prescribed Ecstapin ."
file1756.txt.txt,"I have been on this medication for several year, believing it stopped working since my anxiety came back at times, and I was really moody, irritable, and depressed more and more.So I went to my doctor, he suggested getting me off of ecstapin, and putting me on amicoran instead. I was to go 2 weeks lower does of ecstapin and then 4 days later add the amicoran. Well rollercoaster ride I was on the first three days of lowering the dose to 75mg I was wired with energy you wouldnt believe then slowly felt better withthe amicoran it took a little bit for me to get used to the medication switch and so forth. Well now its been two weeks off of the ecstapin and its a very hard drug to get off so just be careful. I have felt very dizzy, lightheadedness at times throughout the day. It feels as though you have had nothing to eat and your sugar is dropping even if you have eaten already. That shakey tingly feeling. You will have it in spurts for a few days, you might get panic attacks if you have had trouble with them in the past. They dont last long but they last for only about 10 minutes or so. I hope this was helpful for any of you getting off of it.
",225,Yes,"['amicoran', 'ecstapin']",Yes,['irritable'],Yes,['75mg'],"I medication several year , believe stop work since anxiety come back time , I really moody , irritable , depressed more.So I go doctor , suggest get ecstatic , put alcoran instead . I go 2 week low ecstatic 4 day later add alcoran . Well rollercoaster ride I first three day lower dose 75mg I wire energy wouldnt believe slowly felt well withtee alcoran take little bit get use medication switch forth . Well two week ecstatic hard drug get careful . I felt dizzy , lightheadedness time throughout day . It feel though nothing eat sugar drop even eat already . That shake tingly feel . You spurt day , might get panic attack trouble past . They dont last long last 10 minute . I hope helpful get ."
file1200.txt.txt,"feeling dazed and constantly tired... functioning in a normal way is down - also feeling nausea and dont want to be around people as i did before starting this...
",29,No,[],Yes,['nausea'],No,[],feel daze constantly tire ... function normal way - also feel nausea dont want around people start ...
file1740.txt.txt,"After trying other meds (exulactin, escalan,amicoran) without measurable success, my family doc put me on ecstapin xr. It's been almost 3 years. My depression and anxiety have actually increased so my psych wants to try something else. But the withdrawls arehorrendous. My fam doc and accompanying info with the script did NOT talk about it; otherwise I would NEVER have taken it. And there's NOTHING to help with this nightmare but  ride it out . And no one knows how long it will take;  everyone is different . It's been 2 weeks, now I am homebound, can't drive, let alone take care of my kids. I cannot believe the FDA approved this drug!
",113,Yes,"['amicoran', 'ecstapin', 'escalan', 'exulactin']",No,[],No,[],"After try med ( exulactin , escalan , alcoran ) without measurable success , family doc put ecstatic xr . It 's almost 3 year . My depression anxiety actually increase psych want try something else . But withdraws arehorrendous . My fam doc accompany info script NOT talk ; otherwise I would EVE take . And 's NOTHING help nightmare ride . And one know long take ; everyone different . It 's 2 week , I homebound , ca n't drive , let alone take care kid . I believe FDA approve drug !"
file246.txt.txt,"I am bipolar and it was under control for many years, but recently became severely depressed.  My doctor added Prexifan, starting with a small dose, working up to 10mg/day.  After about 5-6 weeks, I could really feel the difference.  I could get out of bedin the morning again, wasn't so lethargic and morose, and had a positive attitude again, where before the Prexifan I had begun to feel that it  just wasn't worth it  and giving up on all the hard work I'd done to get into remission in the first place.  I am no longer depressed, and we're going to switch out the Formilan I currently take with Prexifan.
",110,Yes,"['formilan', 'prexifan']",No,[],Yes,['10mg'],"I bipolar control many year , recently become severely depressed . My doctor add Prexifan , start small dose , work 10mg/day . After 5-6 week , I could really feel difference . I could get bedin morning , n't lethargic morose , positive attitude , Prexifan I begin feel n't worth give hard work I 'd do get remission first place . I longer depressed , 're go switch Formosan I currently take Prexifan ."
file1780.txt.txt,"I have been on this drug for about 10 years now and it has helped me out in so many ways.  I would like to stop taking this medication because of the cost and not having insurance,  it is too expenisive for me.  I have read horror stories after horror storys about the withdrawl systems and I am scared to go off it now.  I wish my doctor would have warned me of this effect before putting me on this drug.  Also the mfg of this drug in my opion charges way to much for this drug.
",97,No,[],No,[],No,[],"I drug 10 year help many way . I would like stop take medication cost insurance , expensive . I read horror story horror story withdrawn system I scar go . I wish doctor would warn effect put drug . Also mfg drug onion charge way much drug ."
file1352.txt.txt,"Worked well
",2,No,[],No,[],No,[],work well
file1719.txt.txt,"It was like being of an extacy pill.i tried to kill my self would not reccomend.
",16,No,[],No,[],No,[],It like extancy pill.i try kill self would recommend .
file1245.txt.txt,"my physician has recently put me on an additional dose of 30mg plus the 60 mg i already take.  i'm having difficulty taking it because it makes me very lethargic, I feel nauseated, no energy, headaches. three days ago, i started taking it at hs, hoping the fatigue and other sx's would ease up while i was sleeping, and it has helped, but I want to know how longwill it take for me to see a difference in the way I feel and and i start feeling better about my self.
",91,No,[],Yes,"['headache', 'nausea']",Yes,"['30mg', '60 mg']","physician recently put additional dose 30mg plus 60 mg already take . 'm difficulty take make lethargic , I feel nauseate , energy , headache . three day ago , start take h , hop fatigue 's would ease sleep , help , I want know longbill take see difference way I feel start feel well self ."
file276.txt.txt,"just started ambilify a a couple of weeks  ago....i have more energy but i can not seem to concentrate very well. i jump from one thing to another...i am trying stratera with it now but it makes me very tired....anybody hvae any advice? i need to loose weight but dont know how to do it and be bi-polar and be on meds
",62,No,[],No,[],No,[],start ability couple week ago ... .i energy seem concentrate well . jump one thing another ... try statera make tire ... .anybody advice ? need loose weight dont know bi-polar med
file1008.txt.txt,"I was prescribed this mainly for depression/anxiety. I also have diabetic neuropathy and fibromyalgia. It did give some pain relief but it made me not care about anything. I didn't/don't see a point to anything except sleeping, stopped showering even. I became withdrawn and don't go out of the house. Don't get off the couch unless I have to use the restroom or get food. Absolutely no energy. I was not suicidal before trying this medicine and it made me think about killing myself constantly. Not because of depression, just thoughts I couldn't control. I'm off of it now my doctor told me to stop it immediately. Thankfully the constant suicidal thoughts are easing up but I still have NO emotions. Nothing has a point. My neurapthy is pretty painful so it did help with pain but be careful. I want to feel better, this is awful.
",147,No,[],No,[],No,[],"I prescribed mainly depression/anxiety . I also diabetic neuropathy fibromyalgia . It give pain relief make care anything . I didn't/do n't see point anything except sleep , stop shower even . I become withdrawn n't go house . Do n't get couch unless I use restroom get food . absolutely energy . I suicidal try medicine make think kill constantly . Not depression , thought I could n't control . I 'm doctor told stop immediately . thankfully constant suicidal thought ease I still NO emotion . Nothing point . My neuropathy pretty painful help pain careful . I want feel well , awful ."
file1118.txt.txt,"Hi,Thank You.
",2,No,[],No,[],No,[],"Hi , Thank You ."
file482.txt.txt,"Have been on drug for 2+ years. Has been doing a good job with the depression but my anxiety has been increasing. Also experencing sexual side effects.
",27,No,[],No,[],No,[],Have drug 2+ year . Has good job depression anxiety increase . Also experience sexual side effect .
file1203.txt.txt,"Prescribed for post-op depression.  Very effective for that, but my sex drive turned off like a light switch.  Began Dr-recommended tapering-off process.  Developed severe migraines (first in life) requiring several emergency room visits.  Had to taper very very slowly and still had severe pain and/or  brain zaps.   Was literally taking crumbs for the last 4 weekszz.  Docs were surprised and seemed to know little about long-term effects and withdrawal.   Will never touch it again.
",74,No,[],No,[],No,[],"prescribed post-op depression . Very effective , sex drive turn like light switch . begin Dr-recommended tapering-off process . developed severe migraine ( first life ) require several emergency room visit . Had taper slowly still severe pain and/or brain zap . Was literally take crumb last 4 week . Does surprised seem know little long-term effect withdrawal . Will never touch ."
file1803.txt.txt,"This medication is far better than Bifentallex or amicoran.  I recommend doctors to go straight to this medication.  I also recommend getting th patient off sleep-aids if they are on them, asap! The reason is sandoz-buproprion or noricam or panaxil etc. tends to be the culprit for the bad side-effects.  The patient needs to sleep, but might feel miserable and totally ineffective on them. As soon as they can sleep four hours or more regularly on their own, they need to get off the sleep-aids so they can see the effects of Ecstapin -XR working faster.  I have taken up to 262.5mg for over a year. There is not any problem with a higher suggested does as long as the patient is monitored every week in the increase phases. Even two times a week if they are a high riskpatient.  Ecstapin is freedom that I haven't felt in years and I would not be here without it.  If you need it, take it!  If you had a malignant tumor, remove it! Same thing. Get proactive, take care of your depression, and get on with a normal happy life!Good Luck to you in your journey.
",194,Yes,"['amicoran', 'bifental', 'ecstapin', 'noricam']",No,[],Yes,['262.5mg'],"This medication far well Bifentallex alcoran . I recommend doctor go straight medication . I also recommend get th patient sleep-aids , asap ! The reason sand-buproprion narica panadol etc . tends culprit bad side-effects . The patient need sleep , might feel miserable totally ineffective . As soon sleep four hour regularly , need get sleep-aids see effect Ecstapin -X work faster . I take 262.5mg year . There problem high suggest long patient monitor every week increase phase . Even two time week high riskpatient . Ecstapin freedom I n't felt year I would without . If need , take ! If malignant tumor , remove ! thing . Get proactive , take care depression , get normal happy life ! Good Luck journey ."
file1980.txt.txt,"Since starting this med, which I'm taking for depression and anxiety, I am a new person. I wish I would have discovered this in high school. would have had a much better experience! The only issue with this med is the short half life. you cannot miss a dose or you could feel very sick, disoriented, etc.
",57,No,[],No,[],No,[],"Since start med , I 'm take depression anxiety , I new person . I wish I would discover high school . would much well experience ! The issue med short half life . miss dose could feel sick , disorient , etc ."
file1832.txt.txt,"Please think about other treatment options/medications before taking this medication.  I have been taking it for 2 years, 75mg increased to 150mg a day. Although it has helped ease my depression, it has had no effect on my anxiety or panic attacks.  The withdrawal symptoms I experience after missing one dose are horrible: dizziness, tingling feeling down  my arms to my fingertips, crying for no reason, and a strange feeling in my head, as if there is a magnet pulling me. There is no other way to describe it.  I am afraid to come off it, but the withdrawal symptoms scare me so much I have started to ween myself down.  I feel like I am addicted to it.
",119,No,[],Yes,['dizziness'],Yes,"['75mg', '150mg']","Please think treatment options/medications take medication . I take 2 year , 75mg increase 150mg day . Although help ease depression , effect anxiety panic attack . The withdrawal symptom I experience miss one dose horrible : dizziness , tingle feel arm fingertip , cry reason , strange feel head , magnet pull . There way describe . I afraid come , withdrawal symptom scare much I start ween . I feel like I addict ."
file493.txt.txt,"I have been taking Abidal since it became available.  It has helped stablize my moods and I have not been depressed. The side effects were bad at first, but they went away. As a pleasant suprise, the nerve pain in my neck that I had for 20 years went away! It has been a life saver to me, although the scary reviews people have given about getting off of it are not something I look forward to, should the time come. In the meantime, it keeps me going.
",88,Yes,['abidal'],No,[],No,[],"I take abidal since become available . It help stabilize mood I depressed . The side effect bad first , go away . As pleasant surprise , nerve pain neck I 20 year go away ! It life saver , although scary review people give get something I look forward , time come . In meantime , keep go ."
file1697.txt.txt,"Was on med for 2 1/2 yrs...Seemed to help at first esp. the first year and 1/2. The worst side effect for me was that I really let my housecleaning go to the wayside. Almost like I didn't care, did what I had to do to get by. I agree with others about badside effects if a dose is missed; happened to me a couple of times, ugh! No longer taking it.
",72,No,[],No,[],No,[],"Was med 2 1/2 yr ... seem help first esp . first year 1/2 . The bad side effect I really let houseclean go wayside . Almost like I n't care , I get . I agree others bedside effect dose miss ; happen couple time , ugh ! No longer take ."
file1179.txt.txt,"I have been fighting depression/anxiety for years and have been on other medications that didn't work. I've been on Abidal for almost a month and it has given me my life back. I feel in control again. I'm not crazy and can make decisions without anxiety, guilt or procrastination. I really like this medication
",54,Yes,['abidal'],No,[],No,[],"I fight depression/anxiety year medication n't work . I 've abidal almost month give life back . I feel control . I 'm crazy make decision without anxiety , guilt procrastination . I really like medication"
file1708.txt.txt,"This is a wonder drug!  After years of taking Promican and becoming a fat zombie (gained 70 pounds! in 3 months) I starting taking Ecstapin with NO side effects and finally feel like myself again!  This drug literally saved my life!
",41,Yes,"['ecstapin', 'promican']",No,[],No,[],This wonder drug ! After year take Promin become fat zombie ( gain 70 pound ! 3 month ) I start take Ecstapin NO side effect finally feel like ! This drug literally save life !
file1279.txt.txt,"I switched from Exulactin which was OK, but only treated my depression. I also have Fibromyalgia and chronic severe back pain, and arthritis and Abidal has worked much better than Exulactin, has no side effects ( after some initial dizziness) and it has really helped my pain after upping my dosage to  60mg Twice a day. No more depression despite events that would make a clown cry. The pain has really diminished.
",72,Yes,"['abidal', 'exulactin']",Yes,"['back pain', 'dizziness']",Yes,['60mg'],"I switch Exulactin OK , treat depression . I also Fibromyalgia chronic severe back pain , arthritis abidal work much well Exulactin , side effect ( initial dizziness ) really help pain up dosage 60mg twice day . No depression despite event would make clown cry . The pain really diminish ."
file1747.txt.txt,"Ecstapin has been the only consistent drug, when used in combination with others, to effectively control chronic depression. The side effects are dry mouth, an abundance of mental energy and feeling quite comfortable, not wanting to venture out of the house or do errands. It doesn't interfere with sexual activity (as it does for some). I can, but prefer not to drive for @ 2 hours after dosing. I am convinced that I have been in 2 minor fender benders due to rapid thinking and acting. Generally I am so glad not to be in a fetal position or wanting to sleep the entire day, that the side affects are  doable
",111,Yes,['ecstapin'],Yes,['dry mouth'],No,[],"Ecstapin consistent drug , use combination others , effectively control chronic depression . The side effect dry mouth , abundance mental energy feel quite comfortable , want venture house errand . It n't interfere sexual activity ( ) . I , prefer drive @ 2 hour dose . I convince I 2 minor fender bender due rapid think act . generally I glad fetal position want sleep entire day , side affect doable"
file1486.txt.txt,"It definitely improves my moods but it makes me a bit fidgety sometimes and I have night sweats now. But that's a small price to pay for happiness!
",28,No,[],Yes,['sweats'],No,[],It definitely improves mood make bit fidgety sometimes I night sweat . But 's small price pay happiness !
file1307.txt.txt,"My hair is falling out and I can't figure out which medicine is doing it.
",15,No,[],No,[],No,[],My hair fall I ca n't figure medicine .
file447.txt.txt,"Wonderful pill.  Not only makes yiu haopy, it takes away simple aches and pains.  I love it.  BUT I do notice that if I miss a dose, I immediately feel anxious and get cranky and teary
",36,No,[],No,[],No,[],"wonderful pill . Not make happy , take away simple ache pain . I love . BUT I notice I miss dose , I immediately feel anxious get cranky teary"
file1572.txt.txt,"I have experienced many of the side effect associated with Ecstapin, most go away or are manageable.  The only thing I still struggle with is fatigue.  It has worked extremely well for my depression, I still feel like myself, only better.
",41,Yes,['ecstapin'],No,[],No,[],"I experienced many side effect associate Ecstapin , go away manageable . The thing I still struggle fatigue . It work extremely well depression , I still feel like , well ."
file1725.txt.txt,"I feel like I want to rip someones head off.  I don't even want my husband near me, never mind touch me. I am constantly tired and sleepy.  I am also hungry all the time. I am irritable and grumpy. I don't want to talk to my friends or family. I just wantto stay in my room with the door closed. I have pounding headaches. I don't know how long it takes to work, but I feel worse!
",78,No,[],Yes,"['headache', 'irritable']",No,[],"I feel like I want rip someone head . I n't even want husband near , never mind touch . I constantly tire sleepy . I also hungry time . I irritable grumpy . I n't want talk friend family . I want stay room door close . I pound headache . I n't know long take work , I feel bad !"
file1874.txt.txt,"the medication did originally help with my depression (after having tried escalan and cenerol, this drug was much more effective).  However, it has come to a point that it isnt as effective as it once was, and I'm wondering what the next step is. Also, I have a much diminished sex drive.
",52,Yes,"['cenerol', 'escalan']",No,[],No,[],"medication originally help depression ( try escalan general , drug much effective ) . However , come point isnt effective , I 'm wonder next step . Also , I much diminish sex drive ."
file1633.txt.txt,"I have tried many other meds. This one was the only one that has given me my life back.  Have been on it since 2002. The oddest side effect was constant yawning when I started ot have changed doses.  Medicine (doctor) states to take in morning although this made me extremely tired especially when I started it.
",57,No,[],No,[],No,[],I try many med . This one one give life back . Have since 2002 . The odd side effect constant yawn I start ot change dos . Medicine ( doctor ) state take morning although make extremely tire especially I start .
file1406.txt.txt,"I've been on Ecstapin (150mg per day) for over a year now. I take it at night because it tends to make me sleepy. Other than that it's been a wonder drug for me.
",34,Yes,['ecstapin'],No,[],Yes,['150mg'],I 've Ecstapin ( 150mg per day ) year . I take night tends make sleepy . Other 's wonder drug .
file352.txt.txt,"Used to treat Severe Major Depression for 3mos. Ineffective. Caused sexual side effects, severe somnolence, large weight gain. There are much better alternatives available for much less money. Not Recommended.
",30,No,[],Yes,['weight gain'],No,[],"use treat Severe Major Depression 3mos . ineffective . cause sexual side effect , severe somnolence , large weight gain . There much well alternative available much less money . Not recommend ."
file1183.txt.txt,"sexual problems
",2,No,[],No,[],No,[],sexual problem
file1693.txt.txt,"STOP NOW!! I took this medication for a couple of years and then my situation improved and I wanted to try without an antidepressant. I slowly decreased my dose but went through an absolute nightmare to get off this drug! It made me vomit, SEVERE headache, feeling of being electrocuted, felt like I was crawling out of my own skin. It was SOOOO awful. Take something else.
",67,No,[],Yes,['headache'],No,[],"STP NOW ! ! I take medication couple year situation improve I want try without antidepressant . I slowly decrease dose go absolute nightmare get drug ! It make vomit , SEVERE headache , feel electrocute , felt like I crawl skin . It SOOOO awful . Take something else ."
file1072.txt.txt,"on this med, i gained weight, lost interest in things i used to do, became irritable with negative attitude, became numb to my feelings, and had horrable joint pain--took it for about 3 years, when i realized i felt like it was poisoning me--now off of itfor 2 weeks, after weaning off for 6 previous weeks--feel horrable--withdrawal is misery-nausea and vommiting, mood swings, cold sweats, chills, fever at times, tremors in my body, i wish i never started this drug--i read on a abidal withdrawal website that some drs get money from the drug company for prescribing this to people--i believe it--exulactin is helping me with this, but if anyone has any doubts about taking this med, id have to say youd be better to find something else--i feel like im in a horrid nightmare getting off of this drug--but now that im this far, i will not ever take it again-- i hear there is life after cynbalta--
",159,Yes,"['abidal', 'exulactin']",Yes,"['chills', 'fever', 'irritable', 'joint pain', 'nausea', 'sweats', 'weight gain']",No,[],"med , gain weight , lose interest thing use , become irritable negative attitude , become numb feeling , horrible joint pain -- take 3 year , realize felt like poison -- 2 week , wean 6 previous week -- feel horrible -- withdrawal misery-nausea vomit , mood swing , cold sweat , chill , fever time , tremor body , wish never start drug -- read abidal withdrawal website dry get money drug company prescribe people -- believe -- exulactin help , anyone doubt take med , id say youd well find something else -- feel like im horrid nightmare get drug -- im far , ever take -- hear life cynbalta --"
file102.txt.txt,"I stopped taking it because I thought it caused me pain and trouble walking suddenly. MRSA may also have something to do with it.
",24,No,[],No,[],No,[],I stop take I thought cause pain trouble walk suddenly . RSA may also something .
file1998.txt.txt,"I am quite happy It has helped me a lot especially in the first year I took them. Now it seem to work less for some reason. I have been on them for three years but I still have bouts of depression, panic attacks but I think if I wasn't taken them I would go crazy and do something bad.
",60,No,[],No,[],No,[],"I quite happy It help lot especially first year I take . Now seem work less reason . I three year I still bout depression , panic attack I think I n't take I would go crazy something bad ."
file1377.txt.txt,"Started on 150 mg after being hospitalized for severe depression and GAD.  I have missed a dose at least 5 days of the 5 weeks I have been on it with no ill side effects.  However, I have noted on a daily basis a headache, nausea in the evening, extreme tiredness and occasional bad dreams.Still benefits outweigh the side effects.
",60,No,[],Yes,"['headache', 'nausea', 'tiredness']",Yes,['150 mg'],"start 150 mg hospitalize severe depression AGD . I miss dose least 5 day 5 week I ill side effect . However , I note daily basis headache , nausea even , extreme tiredness occasional bad dreams.Still benefit outweigh side effect ."
file1056.txt.txt,"I was diagnosed with clinical depression 19 years ago (technically Type II Bipolar, according to my doc.) and have been on a range of meds, as you can imagine.  Abidal is the latest.  I've noticed over the years that SSRI's (Promican, Elevex, etc) have worked for a couple years, then stopped working or turned counterproductive for me.  The doc would then recommend a newer generation SSRI.Elevex actually was a breakthrough for me back in the 90's.  Then I went on Escalan, but discontinued due to skin rashes.Promican worked pretty well for me, but I experienced those awful  brain shocks  about the 3rd year, and had to discontinue.  While on Abidal I've noticed within the last year a very annoying sensation of a  gag  reflex (coming from my throat area).  That I attribute to Abidal, although Lithium or MERIFLEX may be involved.  (I'm on 3 mainline meds.)  I've also noticed some weight gain.  I'll talk to my doc to see if it's time for switch or to make adjustments with the other 2 meds.
",173,Yes,"['abidal', 'elevex', 'escalan', 'meriflex', 'promican']",Yes,"['skin rash', 'weight gain']",No,[],"I diagnose clinical depression 19 year ago ( technically type II bipolar , accord doc . ) range med , imagine . abidal late . I 've notice year SSRI 's ( Promin , clever , etc ) work couple year , stop work turn counterproductive . The doc would recommend newer generation SSRI.clever actually breakthrough back 90 's . Then I go escalan , discontinue due skin rashes.Promin work pretty well , I experienced awful brain shock 3rd year , discontinue . While abidal I 've notice within last year annoy sensation gag reflex ( come throat area ) . That I attribute abidal , although lithium MERIFLEX may involve . ( I 'm 3 mainline med . ) I 've also notice weight gain . I 'll talk doc see 's time switch make adjustment 2 med ."
file1150.txt.txt,"mostly ineffective for my depression
",5,No,[],No,[],No,[],mostly ineffective depression
file39.txt.txt,"I felt like a fog over my head finally lifted, I've never been more happy.  I find myself quite energetic.
",20,No,[],No,[],No,[],"I felt like fog head finally lift , I 've never happy . I find quite energetic ."
file1340.txt.txt,"Abidal had no effect whatsoever on my depression. I only felt tired when I was taking it.
",17,Yes,['abidal'],No,[],No,[],abidal effect whatsoever depression . I felt tire I take .
file1806.txt.txt,"This medicine has horrible withdrawal effects!! It works well while you are on it, but if you miss a dose it is aweful!  I have been on this medicine for six years and I don't recommend it to anyone that can find another drug that works.  As soon as I miss a dose I get light headed and feel like I am going to pass out.  Then I develop flu-like symptoms.  I get body aches, fever, chills, and cannot move.  It is absolutely horrible. I have spoken with a few people about it and I might have to go to an actualdetox facility if I want to get off of it all together. I have had issues with my insurance not wanting to cover this medicine and it has been a hassle since I started taking it.  If it didn't treat my depression at the same time I would not take it.  Definitely be causious is your doctor recommends it or if you are thinking about taking it.
",168,No,[],Yes,"['chills', 'fever']",No,[],"This medicine horrible withdrawal effect ! ! It work well , miss dose awful ! I medicine six year I n't recommend anyone find another drug work . As soon I miss dose I get light head feel like I go pas . Then I develop flu-like symptom . I get body ache , fever , chill , move . It absolutely horrible . I spoken people I might go actualdetox facility I want get together . I issue insurance want cover medicine hassle since I start take . If n't treat depression time I would take . definitely cautious doctor recommends think take ."
file498.txt.txt,"My crying and overall, overwhelming sense of sadness hadn't lifted much during the time I took this drug. My insomnia persisted, but I finally was able to occasionally explain how I was feeling when the crying let up...
",38,No,[],Yes,['insomnia'],No,[],"My cry overall , overwhelm sense sadness n't lift much time I take drug . My insomnia persist , I finally able occasionally explain I feel cry let ..."
file1447.txt.txt,"I was switched to ecstapin from abidal,due to some urinary retention,but have not seen any improvement of the urinary problems,and no improvement of the depression,which seemed a little better withthe cynbalta, than the ecstapin. Ecstapin does not  help with any ofmyback  pain  as the abidal seemed  to help a bit. My doctor refuses to change me back.
",57,Yes,"['abidal', 'ecstapin']",Yes,"['back pain', 'urinary retention']",No,[],"I switch ecstatic abidal , due urinary retention , see improvement urinary problem , improvement depression , seem little well withtee cynbalta , ecstatic . Ecstapin help flyback pain abidal seem help bit . My doctor refuse change back ."
file219.txt.txt,"Had been taking Formilan and Abidal for years and was looking for something to replace the Formilan (due to a lot of weight gain).  Took Prexifan for 1 month and my condition deteriorated daily.  Had every bad side effect: anxiety, extreme restlessness, inability to lay still, insomnia, extreme fatigue, sore and tender muscles, carpal tunnel in my right arm, crying spells, no motivation, extremely tired, but unable to sleep.  This was a really horrible experience.  I went off Prexifan and most of the side effects were gone within 48 hours.  I only take Abidal now and things have calmed down.
",100,Yes,"['abidal', 'formilan', 'prexifan']",Yes,"['insomnia', 'weight gain']",No,[],"Had take Formosan abidal year look something replace Formosan ( due lot weight gain ) . take Prexifan 1 month condition deteriorate daily . Had every bad side effect : anxiety , extreme restlessness , inability lay still , insomnia , extreme fatigue , sore tender muscle , carpal tunnel right arm , cry spell , motivation , extremely tire , unable sleep . This really horrible experience . I go Prexifan side effect go within 48 hour . I take abidal thing calm ."
file318.txt.txt,"I have just started back taking Abidal. The doctor took me off for a while because I was suffering from involuntary muscle movement and he was trying to see which medication was causing it. It seems to be the Abidal, since I have started all over again; twitching and shaking along with muscle spasms. It took a few months for the symptoms to stop, but only a few doses to start. I need an antidepressant, but I can't sit still using Abidal.
",82,Yes,['abidal'],Yes,"['itching', 'spasm']",No,[],"I start back take abidal . The doctor take I suffer involuntary muscle movement try see medication cause . It seem abidal , since I start ; twitch shake along muscle spasm . It take month symptom stop , dos start . I need antidepressant , I ca n't sit still use abidal ."
file1863.txt.txt,"At first these meds were great!!!!!   Called them my 'Happy Pills'. But now after several years on them they no longer work like before.  And if I forget to take them even for one day I get extremely emotional.  crying, angry, depressed, I get it all.  Don't take this if you other options.
",53,No,[],No,[],No,[],"At first med great ! ! ! ! ! Called 'Happy Pills ' . But several year longer work like . And I forget take even one day I get extremely emotional . cry , angry , depressed , I get . Do n't take option ."
file1106.txt.txt,"I have taken several different medications in the past 13 years to help me with chronic depression, and Abidal is by far the best I have ever taken.  I feel great, I don't get dizzy or sleepy, and it doesn't affect my sex life, like many of the other antidepressants I was on in the past.  I highly recommend it.
",60,Yes,['abidal'],No,[],No,[],"I take several different medication past 13 year help chronic depression , abidal far best I ever take . I feel great , I n't get dizzy sleepy , n't affect sex life , like many antidepressant I past . I highly recommend ."
file478.txt.txt,"I was on promican for about 2 years,slowly over time I ended up 50lbs heaver. I went to a new Dr. who put my on Abidal. I love it.
",29,Yes,"['abidal', 'promican']",No,[],No,[],"I pemmican 2 year , slowly time I end 50lbs heaver . I go new Dr. put abidal . I love ."
file248.txt.txt,"I have tried many different medications to try and treat my depression. Elevex, Cenerol, Ecstapin Xr, and a few others. This has helped me over that hurdle and seems to make the antidepressant able to work again. I take about 5mg in the AM along with my Escalan.
",48,Yes,"['cenerol', 'ecstapin', 'elevex', 'escalan']",No,[],Yes,['5mg'],"I try many different medication try treat depression . clever , general , Ecstapin , others . This help hurdle seem make antidepressant able work . I take 5mg AM along escalan ."
file31.txt.txt,"This medication helps me feel better and be happier in life. Prevent negative thoughts and has very few side affects.
",20,No,[],No,[],No,[],This medication help feel well happier life . Prevent negative thought side affect .
file101.txt.txt,"Worked miracles for me. But I gained 45 pounds in 2 years. Just stopped taking it because of that.
",19,No,[],No,[],No,[],work miracle . But I gain 45 pound 2 year . Just stop take .
file1639.txt.txt,"I've been on this for 9 years and it worked great until. I get migranes if i forget to take the pills and i have unfortunately have a complete loss of sexual desire.  I was taking 225 mg.
",38,No,[],No,[],Yes,['225 mg.'],I 've 9 year work great . I get migraine forget take pill unfortunately complete loss sexual desire . I take 225 mg .
file487.txt.txt,"I HATE this drug and I've only been on it for 5 days!  I can't urinate, the brain zaps freak me out and I'm sick to my stomach all the time.  I can't even wait until Monday to talk to my doctor about weening off of it.  I'm skipping tomorrow's dose.  I HATE this drug.  Can anyone recommend a good drug for mild depression from stress?
",66,No,[],No,[],No,[],"I HAT drug I 've 5 day ! I ca n't urinate , brain zap freak I 'm sick stomach time . I ca n't even wait Monday talk doctor weening . I 'm skip tomorrow 's dose . I HAT drug . Can anyone recommend good drug mild depression stress ?"
file365.txt.txt,"Cenerol may contribute to weight gain. Of all antidepressants, Exulactin (bupropion) has the most potency to promote weight loss. You may discuss with your doctor if you will benefit from Cenerol. http://www.antidepressantscomparison.com
",32,Yes,"['cenerol', 'exulactin']",Yes,"['weight gain', 'weight loss']",No,[],"general may contribute weight gain . Of antidepressant , Exulactin ( bupropion ) potency promote weight loss . You may discus doctor benefit general . http : //www.antidepressantscomparison.com"
file1782.txt.txt,"I hate taking this drug. I want to gat off it but it's hard. If I miss one dose I cannot function and suffer severe nightmares
",26,No,[],Yes,['nightmares'],No,[],I hate take drug . I want gat 's hard . If I miss one dose I function suffer severe nightmare
